"","playerId","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"396",20030227,"DE",79,270,22.6082191780822,4.93,34.5,16,4.31,115,7.34,7,227
"397",20030047,"LB",73,253,23.558904109589,4.69,37,25,4.24,117,7.32,2,47
"398",20030247,"RB",73,240,22.7643835616438,4.67,32.5,22,4.26,114,7.29,7,247
"399",20030174,"DT",73,305,21.7890410958904,5.05,32,29,4.21,104,7.63,6,174
"400",20030145,"DT",74,299,24.5479452054795,5,32,22,4.51,104,7.71,5,145
"401",20030234,"TE",76,259,25.4931506849315,4.89,28.5,19,4.24,102,7.37,7,234
"402",20030005,"DB",70,197,24.6575342465753,4.41,41,10,3.82,136,6.88,1,5
"403",20030154,"S",75,226,23.0164383561644,4.64,33.5,17,4.15,119,7.08,5,154
"404",20030130,"OT",77,303,23.6328767123288,5.33,27,20,4.93,90,8.19,4,130
"406",20030140,"S",73,208,23.5205479452055,4.53,35.5,25,4.03,115,6.85,5,140
"407",20030067,"LB",75,250,23.5068493150685,4.67,37,21,4.33,125,7.06,3,67
"408",20030252,"S",74,210,22.9342465753425,4.58,38,14,4.04,125,6.75,7,252
"409",20030209,"OT",77,301,22.6849315068493,5.3,28.5,21,4.67,102,8.37,6,209
"414",20030204,"OT",79,317,23.0356164383562,5.52,26.5,21,4.83,92,8.19,6,204
"415",20030120,"DB",70,185,22.3150684931507,4.52,35.5,9,4.09,120,6.94,4,120
"416",20030258,"S",74,202,25.6082191780822,4.56,37.5,14,4.37,128,7.43,7,258
"418",20030122,"OG",77,325,22.6767123287671,5.52,28,23,4.65,98,7.84,4,122
"419",20030116,"DT",75,315,21.4767123287671,5.16,28.5,28,5,99,8.12,4,116
"421",20030251,"LB",74,245,23.4383561643836,4.71,31,20,4.32,111,7.27,7,251
"422",20030091,"TE",76,250,22.8684931506849,4.64,39.5,28,4.28,120,7.09,3,91
"423",20030061,"TE",75,245,22.9671232876712,4.69,37,26,4.18,122,6.74,2,61
"424",20030223,"TE",77,238,23.627397260274,4.81,35.5,16,4.3,118,7.21,7,223
"425",20030078,"OT",76,295,22.013698630137,5.15,32.5,24,4.71,114,7.6,3,78
"426",20030151,"OG",77,307,23.9972602739726,5.01,30,18,4.43,109,7.69,5,151
"427",20030037,"OT",77,315,23.6794520547945,5.09,35,32,4.58,115,7.83,2,37
"428",20030090,"S",70,185,22.4328767123288,4.48,35.5,16,4.01,121,6.97,3,90
"429",20030184,"OG",75,303,21.5068493150685,5.23,28.5,25,4.51,103,7.81,6,184
"431",20030052,"LB",74,250,22.9424657534247,4.56,35.5,29,4.16,123,7,2,52
"432",20030035,"DB",74,210,22.1835616438356,4.49,40,12,3.89,131,7.05,2,35
"433",20030043,"LB",73,230,21.7945205479452,4.69,34.5,19,4.07,111,6.95,2,43
"434",20030011,"DB",71,197,22.3479452054795,4.43,39,11,4.3,127,6.85,1,11
"435",20030178,"DB",70,192,22.5506849315069,4.38,35,16,4.14,123,7.25,6,178
"436",20030161,"TE",78,260,23.1315068493151,4.75,33.5,24,4.27,115,7.55,5,161
"437",20030170,"S",71,190,23.5616438356164,4.67,31,11,4.2,109,7.03,5,170
"438",20030075,"OT",79,330,23.7369863013699,5.15,31.5,20,4.5,107,7.57,3,75
"442",20030098,"DB",73,204,22.8739726027397,4.39,38,9,4.08,125,7.13,4,98
"443",20030177,"OG",76,318,22.4904109589041,5.2,29,23,4.53,104,8.34,6,177
"444",20030064,"DE",74,273,23.5342465753425,4.78,33,22,4.22,112,7.22,2,64
"445",20030162,"LB",72,229,23.2493150684931,4.74,29,27,4.33,111,7.3,5,162
"446",20030087,"OG",76,316,23.1917808219178,5.2,30,28,4.55,106,7.95,3,87
"447",20030189,"DE",74,270,22.3205479452055,4.86,34.5,29,4.38,114,7.44,6,189
"448",20030089,"DE",74,280,24.0383561643836,4.69,32,29,4.44,113,7.53,3,89
"449",20030009,"DE",77,311,22.7068493150685,4.84,30,23,5.01,112,7.66,1,9
"450",20030225,"OT",77,325,24.6575342465753,5.14,32.5,27,4.54,108,8.06,7,225
"451",20030036,"S",70,200,22.7041095890411,4.46,38,15,4,122,7.18,2,36
"452",20030028,"DB",74,197,23.2630136986301,4.47,35.5,10,3.95,128,6.76,1,28
"454",20040126,"DE",78,270,22.0739726027397,4.76,33,13,4.34,120,7.11,4,126
"456",20040245,"TE",78,270,23.4438356164384,4.89,30,17,4.54,106,7.86,7,245
"457",20040016,"OT",76,330,21.3452054794521,5.49,25,27,4.85,98,8.25,1,16
"458",20040123,"OT",78,318,22.9095890410959,5.07,30.5,34,4.78,106,8.09,4,123
"459",20040114,"DT",77,302,21.8301369863014,5.24,27,20,4.42,101,7.55,4,114
"460",20040027,"LB",75,267,23.9342465753425,4.65,34,28,4.14,121,7.03,1,27
"462",20040204,"DT",75,303,22.8986301369863,5.14,30,33,4.38,109,7.44,7,204
"463",20040240,"LB",73,237,23.0438356164384,4.59,34,14,4.05,112,7.12,7,240
"466",20040160,"S",71,218,24.2164383561644,4.65,36,15,4.08,120,6.75,5,160
"467",20040159,"OT",78,306,23.2575342465753,5.29,24.5,25,4.76,97,7.66,5,159
"470",20040178,"OT",79,294,23.0712328767123,5.17,27.5,27,4.4,107,7.57,6,178
"471",20040176,"OT",79,315,25.1178082191781,5.51,27,22,4.4,101,7.56,6,176
"473",20040143,"S",70,207,21.9835616438356,4.62,35.5,16,4.14,117,7.03,5,143
"474",20040081,"TE",75,243,21.8027397260274,4.86,33,22,4.19,115,7.21,3,81
"475",20040079,"LB",75,213,22.1369863013699,4.55,36.5,25,4.12,121,7.02,3,79
"476",20040131,"OT",77,310,23.0191780821918,5.23,28.5,22,4.66,110,7.85,4,131
"479",20040115,"OT",79,335,20.6383561643836,5.46,28.5,26,4.89,102,8.3,4,115
"480",20040170,"DB",70,193,22.1452054794521,4.55,35,13,4.03,120,6.94,6,170
"481",20040220,"TE",76,258,23.0602739726027,5,28,21,4.4,109,7.43,7,220
"482",20040051,"DT",75,305,22.9561643835616,5.14,28,25,4.68,105,7.59,2,51
"483",20040184,"S",72,207,21.9041095890411,4.54,35,17,4.27,113,7.19,6,184
"485",20040109,"TE",77,256,23.5753424657534,4.89,34.5,25,4.13,115,6.99,4,109
"489",20040232,"TE",74,267,24.0849315068493,5.07,33,18,4.18,109,7.44,7,232
"490",20040002,"OT",79,325,23.7616438356164,4.97,30,24,4.38,105,7.42,1,2
"491",20040092,"DB",70,194,23.241095890411,4.49,36.5,11,3.91,123,6.91,3,92
"493",20040153,"LB",74,255,22.0109589041096,4.72,34.5,21,4.04,129,7.26,5,153
"494",20040174,"OG",74,310,22.2520547945205,5.51,24.5,27,4.66,91,7.94,6,174
"495",20040066,"C",76,305,22.6575342465753,5.2,34,27,4.55,108,7.72,3,66
"496",20040147,"DE",75,271,23.0602739726027,4.71,30.5,25,4.25,118,7.44,5,147
"497",20040068,"TE",76,265,23.8191780821918,4.81,35,23,3.98,117,7.1,3,68
"500",20040253,"DE",75,267,23.172602739726,4.6,36.5,31,4.48,123,7.99,7,253
"501",20040173,"DB",70,180,23.2054794520548,4.5,34.5,11,4.06,115,7.05,6,173
"503",20040096,"LB",74,232,23.1315068493151,4.65,37.5,20,4.08,120,7.01,3,96
"505",20040047,"DT",75,315,22.3945205479452,4.74,34,31,4.6,114,7.56,2,47
"506",20040234,"DE",77,260,23.172602739726,4.81,35.5,23,4.08,110,7.06,7,234
"507",20040132,"OT",76,330,22.8876712328767,4.95,31,27,4.58,114,7.81,4,132
"510",20040042,"DE",75,250,22.6931506849315,4.71,35.5,35,4.07,126,7.01,2,42
"511",20040181,"TE",78,255,22.5616438356164,4.87,34,23,4.12,117,6.71,6,181
"512",20040167,"C",75,291,22.1342465753425,5.23,27,18,4.47,97,7.71,6,167
"513",20040037,"LB",73,249,22.4465753424658,4.55,34.5,26,4.06,113,6.91,2,37
"515",20040140,"LB",72,230,22.8849315068493,4.72,34.5,25,4.28,121,7.06,5,140
"516",20040198,"S",72,220,22.5260273972603,4.58,37,11,4.07,121,7.28,6,198
"517",20040084,"OT",76,310,22.9205479452055,5.19,29,27,4.56,100,7.85,3,84
"518",20040241,"TE",77,265,21.9260273972603,4.92,29,18,4.09,115,7.36,7,241
"519",20040080,"LB",75,225,23.6547945205479,4.71,34.5,23,3.93,120,6.85,3,80
"520",20040180,"OT",78,310,23.0082191780822,5.09,29.5,21,4.6,105,7.75,6,180
"522",20040057,"DE",77,275,22.5972602739726,4.74,37,21,4.44,114,7.3,2,57
"523",20040035,"DE",77,315,21.9917808219178,5.01,33.5,41,4.41,110,7.61,2,35
"524",20040221,"OG",78,302,22.5835616438356,5.35,27,26,4.6,97,8.01,7,221
"527",20040083,"OG",76,323,22.2986301369863,5.45,24.5,23,4.68,95,7.87,3,83
"532",20040165,"LB",75,242,22.9452054794521,4.79,32.5,18,3.94,116,7.17,5,165
"533",20040246,"OT",77,319,23.213698630137,5.4,28,31,4.66,105,7.97,7,246
"535",20040010,"DB",70,183,22.0520547945205,4.35,36,15,3.75,120,6.97,1,10
"537",20040044,"S",68,206,23.1780821917808,4.4,41.5,15,3.91,128,6.7,2,44
"538",20040103,"DE",77,264,23.1013698630137,4.82,32.5,25,4.38,109,6.94,4,103
"539",20040067,"S",73,210,22.8575342465753,4.45,38,18,3.89,124,6.68,3,67
"540",20040141,"OG",77,292,23.0383561643836,5.04,34.5,24,4.68,110,7.96,5,141
"541",20040190,"C",74,288,22.7616438356164,5.06,30,30,4.24,99,7.53,6,190
"543",20040036,"DT",77,315,25.4602739726027,5.18,24.5,31,4.84,93,7.93,2,36
"544",20040046,"OG",75,310,22.4657534246575,5,32,19,4.41,111,7.72,2,46
"545",20040034,"OG",75,305,22.2794520547945,5.1,30.5,29,4.66,104,7.75,2,34
"547",20040104,"DT",74,330,22.6520547945205,5,30.5,42,4.66,99,7.79,4,104
"548",20040182,"LB",74,245,22.9123287671233,4.67,34.5,27,4.08,116,6.94,6,182
"549",20040075,"OT",80,345,22.3013698630137,5.43,27.5,21,4.65,98,7.88,3,75
"550",20040162,"RB",73,243,24.0904109589041,4.77,32.5,23,4.52,114,7.65,5,162
"551",20040189,"DT",74,296,23.841095890411,5.23,26.5,28,4.1,100,7.39,6,189
"552",20040146,"OG",77,311,23.0547945205479,5.18,29,27,4.98,105,8.03,5,146
"553",20040070,"DB",73,190,23.6684931506849,4.46,38.5,17,3.88,122,6.82,3,70
"554",20040150,"DB",72,189,21.9479452054795,4.5,35,12,4.14,117,7.09,5,150
"556",20040097,"DE",74,258,23.2602739726027,4.7,34,16,4.46,120,7.48,4,97
"557",20040196,"LB",76,245,22.0958904109589,4.66,34.5,21,3.94,118,6.94,6,196
"558",20040154,"RB",70,247,22.2082191780822,4.49,31,22,4.15,114,7.5,5,154
"560",20040124,"DB",70,180,23.3041095890411,4.33,37.5,14,4.03,121,6.84,4,124
"562",20040072,"DT",78,330,23.227397260274,5.03,31,34,4.88,109,7.8,3,72
"563",20040236,"S",73,217,24.1260273972603,4.61,34,14,4.02,116,7.06,7,236
"564",20040032,"TE",75,251,23.3643835616438,4.52,35.5,34,4.11,123,7.38,1,32
"565",20040060,"LB",73,246,23.613698630137,4.56,36.5,22,4.35,114,7.39,2,60
"566",20040251,"C",74,302,23.3095890410959,5.26,31,31,4.35,109,7.56,7,251
"567",20040101,"LB",73,235,23.8164383561644,4.54,37,16,4.11,125,7.02,4,101
"570",20040061,"TE",74,245,22.6876712328767,4.62,35,24,4.13,119,6.89,2,61
"571",20040151,"OT",79,320,23.4657534246575,5.38,28.5,24,4.49,108,7.53,5,151
"572",20040219,"RB",69,220,23.0109589041096,4.6,33.5,26,4.36,118,7.68,7,219
"575",20040192,"DB",69,175,23.1753424657534,4.49,39,13,3.9,123,6.7,6,192
"576",20050162,"OT",77,315,24.1972602739726,5.23,32.5,18,4.6,100,7.62,5,162
"578",20050211,"OT",79,320,23.0794520547945,5.52,34,26,4.66,93,7.62,6,211
"579",20050044,"RB",69,212,22.2630136986301,4.45,35,18,4.1,116,6.81,2,44
"581",20050033,"C",76,312,23.5835616438356,5.07,29.5,29,4.46,102,7.5,2,33
"582",20050059,"DT",74,300,23.5452054794521,4.9,29.5,21,4.57,109,7.7,2,59
"583",20050249,"TE",76,259,22.4931506849315,4.78,31.5,16,4.25,111,7.05,7,249
"584",20050052,"OT",78,320,23.0219178082192,4.99,35,26,4.54,104,7.57,2,52
"585",20050090,"LB",74,235,22.0301369863014,4.6,41,25,4.12,128,7.11,3,90
"587",20050207,"C",77,305,22.9287671232877,5.2,27,30,4.62,96,7.77,6,207
"588",20050208,"S",75,210,23.6821917808219,4.57,39.5,14,3.8,124,6.92,6,208
"591",20050095,"LB",75,245,21.9150684931507,4.72,39,25,4.29,126,7.05,3,95
"594",20050222,"FB",71,255,22.4821917808219,4.61,30,25,4.28,108,7.54,7,222
"595",20050124,"C",75,320,21.9835616438356,5.5,30.5,23,4.51,102,7.72,4,124
"596",20050002,"RB",72,223,23.3780821917808,4.46,34,18,4.08,117,7.1,1,2
"599",20050178,"DT",75,360,23.4767123287671,5.1,31.5,23,4.68,106,7.8,6,178
"601",20050107,"OG",76,300,23.5068493150685,5.35,28,29,4.59,106,7.9,4,107
"603",20050092,"DE",74,260,23.8547945205479,4.9,35,25,4.41,119,7.24,3,92
"605",20050117,"S",71,219,22.5095890410959,4.49,35,21,4.04,116,7.18,4,117
"606",20050201,"RB",70,196,23.9479452054795,4.53,34,17,4.25,118,7.13,6,201
"608",20050051,"S",71,207,21.7013698630137,4.42,40,11,4.16,113,6.94,2,51
"610",20050102,"S",72,212,22.3643835616438,4.53,37,19,3.92,116,7.09,4,102
"611",20050143,"C",75,313,21.4794520547945,5.34,29.5,21,4.56,101,7.93,5,143
"614",20050128,"DE",74,271,22.2520547945205,4.84,37,22,4.44,117,7.66,4,128
"615",20050198,"TE",76,245,22.758904109589,4.77,36,22,4.01,111,7.09,6,198
"617",20050089,"DT",75,315,23.5808219178082,5.1,27.5,25,4.79,99,8,3,89
"620",20050082,"LB",73,250,21.7041095890411,4.68,31.5,25,4.48,112,7.7,3,82
"621",20050097,"DB",71,180,22.0904109589041,4.39,41,14,3.89,125,6.78,3,97
"625",20050236,"RB",72,223,23.1287671232877,4.72,36,23,4.1,118,7.17,7,236
"626",20050197,"OG",74,315,22.9315068493151,5.38,25,34,4.62,92,7.87,6,197
"627",20050119,"C",76,303,23.9205479452055,5.14,32,30,4.56,102,7.87,4,119
"628",20050206,"LB",72,245,23.9671232876712,4.7,35,27,4.14,107,7.48,6,206
"630",20050158,"FB",71,251,22.9972602739726,4.91,31,23,4.21,106,7.24,5,158
"633",20050173,"LB",72,236,23.4027397260274,4.61,35.5,35,4.07,114,7.21,5,173
"634",20050169,"C",77,305,23.0191780821918,5.25,28.5,26,4.52,100,7.62,5,169
"637",20050175,"DT",75,310,23.4520547945205,5.25,27,21,4.69,98,8,6,175
"638",20050060,"DB",72,195,21.7671232876712,4.52,34,17,3.9,111,6.87,2,60
"639",20050189,"DE",74,277,22.8547945205479,4.77,34,33,4.35,110,7.38,6,189
"640",20050251,"FB",75,266,23.6712328767123,4.92,32.5,29,4.24,106,7.41,7,251
"641",20050244,"RB",71,220,23.0712328767123,4.67,31,17,3.97,107,6.95,7,244
"642",20050098,"LB",73,238,22.6219178082192,4.7,34,25,4.1,116,7.23,3,98
"643",20050084,"DB",69,195,21.9534246575342,4.49,42,12,4.07,121,6.8,3,84
"644",20050215,"DB",70,185,22.7232876712329,4.44,39,15,4.08,113,7.16,7,215
"645",20050165,"C",76,301,24.1561643835616,5.02,34.5,31,4.48,107,7.53,5,165
"646",20050029,"DB",72,196,21.8301369863014,4.52,36,23,3.96,125,6.95,1,29
"647",20050196,"RB",74,264,22.8164383561644,4.76,33,23,4.48,112,7.5,6,196
"648",20050110,"RB",76,264,22.813698630137,4.56,37,19,4.46,118,7.53,4,110
"649",20050015,"LB",75,242,22.4328767123288,4.54,37.5,18,3.87,120,7.2,1,15
"650",20050049,"OT",78,321,23.4082191780822,5.56,27.5,21,4.71,97,7.71,2,49
"652",20050204,"OG",75,344,22.3150684931507,5.36,29,26,4.54,97,7.75,6,204
"653",20050153,"OT",79,328,22.6876712328767,5.52,33,28,4.77,110,7.8,5,153
"656",20050199,"DE",76,257,22.9342465753425,4.76,38.5,27,4.07,121,7.22,6,199
"657",20050150,"OT",78,320,23.2849315068493,5.35,31,14,4.68,98,7.74,5,150
"658",20050032,"OG",76,308,23.1369863013699,5.14,30,21,4.44,95,7.52,1,32
"659",20050079,"OG",77,301,23.4904109589041,4.96,34,35,4.16,117,7.37,3,79
"663",20050214,"OT",80,330,23.5369863013699,5.45,25.5,26,4.8,90,7.97,6,214
"664",20050139,"LB",75,245,23.6054794520548,4.58,34,16,4.07,120,7.11,5,139
"665",20050152,"QB",75,218,21.9753424657534,4.73,34.5,22,4.08,128,6.93,5,152
"666",20050077,"RB",68,210,22.3643835616438,4.49,36,19,4.1,116,7.22,3,77
"667",20050180,"DT",77,282,21.6958904109589,5.08,34.5,19,4.32,115,7.38,6,180
"668",20050186,"DE",76,268,24.1643835616438,4.85,29.5,22,4.5,105,7.62,6,186
"669",20050073,"RB",70,212,25.2328767123288,4.51,33.5,19,4.12,108,7.02,3,73
"670",20050191,"DT",74,310,21.7287671232877,5.08,27.5,27,4.65,100,8.21,6,191
"671",20050254,"OG",78,307,23.1972602739726,5.18,28.5,22,4.47,95,7.5,7,254
"672",20050163,"OT",76,315,22.4301369863014,5.4,28.5,22,4.72,101,8.19,5,163
"673",20050185,"WR",67,188,23.0712328767123,4.66,37,23,3.94,110,6.7,6,185
"674",20050238,"OT",78,321,23.0493150684932,5.34,28.5,17,4.8,88,7.95,7,238
"676",20050076,"DB",72,195,22.413698630137,4.38,41.5,15,3.91,121,7.09,3,76
"677",20050127,"RB",70,196,22.7178082191781,4.65,34,24,4.08,112,7.06,4,127
"678",20050103,"DB",71,194,23.3013698630137,4.53,40,10,4.07,126,7.17,4,103
"679",20050227,"LB",76,248,22.4575342465753,4.73,32.5,22,4.31,114,7.29,7,227
"680",20050017,"LB",74,255,22.8602739726027,4.81,37,25,3.9,118,6.86,1,17
"682",20050125,"LB",75,252,25.6054794520548,4.63,35.5,26,4.38,106,7.27,4,125
"683",20050088,"DT",75,325,26.2356164383562,5.02,32.5,32,4.49,107,7.84,3,88
"684",20050122,"C",77,311,22.8794520547945,5.42,32,21,4.45,96,7.57,4,122
"689",20050123,"S",75,212,22.7397260273973,4.59,42,12,4.12,123,6.94,4,123
"691",20050009,"DB",72,192,23.8246575342466,4.45,40.5,15,3.82,126,6.48,1,9
"692",20050041,"OT",79,313,22.5643835616438,5.28,29,19,4.5,96,7.72,2,41
"693",20050046,"DE",76,275,22.5397260273973,4.83,32,26,4.36,110,7.65,2,46
"694",20050036,"LB",74,241,21.9424657534247,4.76,34.5,25,3.94,108,7.22,2,36
"695",20050179,"TE",75,249,24.3095890410959,4.79,32.5,24,4.12,110,7.21,6,179
"696",20050149,"LB",75,250,22.8712328767123,4.61,36.5,33,4.11,120,7.16,5,149
"697",20050241,"DT",74,301,22.1150684931507,4.9,34,25,4.31,114,7.54,7,241
"698",20050177,"OG",76,317,24.0575342465753,5.42,28,26,4.43,104,7.68,6,177
"699",20050094,"OT",78,325,23.2438356164384,5.37,28.5,21,4.83,93,7.83,3,94
"700",20050026,"C",75,308,23.0876712328767,5.24,29,26,4.59,104,8.06,1,26
"701",20050130,"RB",66,190,21.8575342465753,4.49,33,23,3.96,102,6.96,4,130
"702",20050087,"DB",69,178,21.8383561643836,4.42,43,13,3.9,133,6.99,3,87
"703",20050184,"DE",76,265,22.6493150684932,5.03,34,23,4.24,113,7.35,6,184
"704",20050045,"LB",72,250,22.4520547945205,4.84,35,23,4.16,113,7.31,2,45
"705",20050134,"OG",74,330,23.0246575342466,5.41,24.5,27,4.75,88,8.17,4,134
"707",20050048,"LB",72,235,21.8054794520548,4.7,34,23,4.28,113,7.47,2,48
"709",20050115,"S",70,200,23.1945205479452,4.52,38,19,4.21,116,7.12,4,115
"710",20050232,"DE",75,280,23.4821917808219,5.05,29.5,18,4.53,105,7.89,7,232
"712",20050166,"LB",75,235,22.9315068493151,4.68,35.5,10,3.94,111,7.45,5,166
"713",20050011,"LB",76,258,22.7452054794521,4.6,38.5,27,4.07,122,6.83,1,11
"715",20050148,"DE",76,235,22.8876712328767,4.61,40.5,19,4.22,128,7.83,5,148
"717",20050005,"RB",71,218,23.0219178082192,4.43,35.5,19,4.17,118,6.95,1,5
"719",20050056,"DB",68,188,22.586301369863,4.3,39,16,3.96,124,6.97,2,56
"721",20050172,"OG",76,312,23.7890410958904,5.07,32.5,43,4.37,115,7.46,5,172
"723",20060220,"DT",76,305,23.2657534246575,5.12,30.5,15,4.54,103,7.49,7,220
"724",20060030,"RB",71,214,23.0054794520548,4.43,37,18,4.47,125,7.09,1,30
"725",20060113,"DE",76,284,23.227397260274,4.88,32,22,4.41,112,7.37,4,113
"726",20060016,"DB",73,200,22.8328767123288,4.41,39.5,17,3.81,131,6.75,1,16
"727",20060077,"LB",72,235,22.9178082191781,4.53,40,30,4.13,132,6.9,3,77
"728",20060159,"DE",76,255,22.9424657534247,4.65,42,20,4.22,127,6.95,5,159
"730",20060229,"S",70,190,22.5041095890411,4.45,36.5,7,4.27,124,6.99,7,229
"733",20060241,"DE",75,254,23.0849315068493,4.72,33.5,19,4.52,115,7.48,7,241
"735",20060207,"S",71,206,21.7698630136986,4.42,36.5,19,4.11,127,6.99,6,207
"737",20060101,"LB",74,230,21.6465753424658,4.52,34,17,4.07,120,7.25,4,101
"738",20060176,"OG",77,320,22.8328767123288,5.44,31.5,23,5.07,98,8.36,6,176
"742",20060040,"S",72,212,23.1808219178082,4.4,38,18,4.16,124,6.91,2,40
"743",20060089,"OT",76,310,23.2301369863014,5.32,28,16,4.55,106,7.9,3,89
"744",20060074,"RB",70,208,21.9890410958904,4.6,31.5,18,4.2,124,7.05,3,74
"745",20060056,"OG",75,303,23.3095890410959,4.91,31.5,27,4.5,106,7.31,2,56
"746",20060187,"OT",78,320,22.4958904109589,5.34,26,24,4.63,102,7.8,6,187
"747",20060124,"DT",76,303,22.1260273972603,5,34,35,4.35,105,7.43,4,124
"748",20060047,"OG",76,308,24.227397260274,5.07,32.5,21,4.58,110,7.43,2,47
"749",20060252,"WR",76,225,22.9150684931507,4.54,37,16,4.43,123,6.94,7,252
"750",20060051,"C",78,331,22.9917808219178,5.49,26.5,28,4.66,97,7.93,2,51
"751",20060098,"TE",75,245,23.4849315068493,4.66,34.5,23,4.1,114,6.87,4,98
"752",20060132,"RB",70,210,23.3698630136986,4.66,33,21,4.4,116,7.13,4,132
"753",20060167,"TE",78,260,23.1452054794521,4.94,31.5,27,4.37,108,7.53,5,167
"754",20060006,"TE",75,244,22.2575342465753,4.39,42,33,4.17,128,7,1,6
"758",20060151,"LB",73,234,23.4,4.61,35.5,23,4.39,110,7.25,5,151
"759",20060173,"S",73,206,23.4986301369863,4.68,37,15,4.17,121,6.66,6,173
"760",20060229,"S",70,190,22.5041095890411,4.44,36,18,4.38,116,7.08,7,229
"761",20060073,"DT",75,303,23.172602739726,5.07,34,31,4.35,110,7.62,3,73
"762",20060127,"DE",77,268,21.3369863013699,4.82,39,30,4.57,114,7.71,4,127
"763",20060178,"LB",72,229,22.241095890411,4.83,32.5,24,4.16,115,7.22,6,178
"764",20060198,"C",75,292,23.0328767123288,5.18,30,28,4.68,101,7.59,6,198
"765",20060108,"OG",76,318,22.7013698630137,5.25,27,20,4.8,95,7.98,4,108
"766",20060053,"TE",76,258,22.0383561643836,4.86,33.5,19,4.34,112,6.94,2,53
"768",20060168,"LB",74,235,22.1287671232877,4.8,37,23,4.28,116,7.31,5,168
"769",20060071,"LB",74,263,22.4657534246575,4.7,38.5,28,4.08,123,7.06,3,71
"770",20060196,"DT",76,330,22.9315068493151,4.94,33,31,4.45,111,7.6,6,196
"773",20060017,"LB",75,237,23.3095890410959,4.8,33.5,16,4.22,117,7,1,17
"774",20060048,"DB",72,195,23.4794520547945,4.54,35.5,17,4.1,125,6.84,2,48
"775",20060140,"LB",72,255,22.2767123287671,4.84,32,24,4.26,115,7.37,5,140
"778",20060145,"RB",69,205,23.186301369863,4.49,34.5,19,4.07,124,6.77,5,145
"779",20060092,"DE",78,299,23.8109589041096,4.91,35.5,28,4.49,113,7.67,3,92
"780",20060005,"LB",73,240,22.3260273972603,4.64,40,24,3.96,115,6.82,1,5
"781",20060038,"LB",75,245,22.8082191780822,4.46,39,21,4.28,124,6.96,2,38
"783",20060240,"RB",73,233,22.7424657534247,4.68,30.5,18,4.22,106,7.07,7,240
"784",20060034,"LB",72,242,22.6054794520548,4.77,37,19,4.36,116,7.05,2,34
"785",20060064,"QB",74,225,23.0383561643836,4.7,31.5,22,4.38,107,7.4,2,64
"787",20060099,"OG",75,320,22.4575342465753,5.54,24.5,27,5.08,95,8.56,4,99
"788",20060156,"DE",75,277,22.5260273972603,5.09,34.5,25,4.23,110,7.11,5,156
"789",20060142,"LB",77,245,23.0821917808219,4.52,37,11,4.34,118,7.17,5,142
"790",20060024,"DB",71,190,22.0493150684932,4.37,37,15,4.23,123,6.92,1,24
"791",20060094,"LB",71,226,23.3780821917808,4.65,36,15,4.12,113,7.01,3,94
"793",20060155,"TE",75,260,23.2054794520548,4.88,32.5,21,4.09,109,6.99,5,155
"794",20060032,"DE",77,267,23.158904109589,4.74,32,17,4.13,120,7.27,1,32
"795",20060046,"TE",77,262,22.4849315068493,4.65,36,27,4.21,112,7.39,2,46
"796",20060161,"OG",76,303,23.3753424657534,5.12,30,24,4.6,109,7.59,5,161
"797",20060219,"LB",74,257,23.241095890411,4.62,34,34,4.3,113,7.25,7,219
"798",20060022,"LB",77,240,21.8356164383562,4.47,39.5,23,4.18,124,6.9,1,22
"799",20060177,"DT",72,305,21.8109589041096,4.99,33.5,24,4.4,111,7.4,6,177
"800",20060028,"TE",78,280,21.958904109589,4.84,37,23,4.82,118,7.24,1,28
"801",20060102,"S",71,200,23.2219178082192,4.58,36,15,4.2,120,7.16,4,102
"802",20060170,"RB",70,211,22.6547945205479,4.52,35,18,4.36,111,6.99,6,170
"803",20060041,"OG",76,338,23,5.46,28,26,4.76,97,8.04,2,41
"805",20060029,"C",76,307,22.3068493150685,5.09,27.5,24,4.36,104,7.47,1,29
"806",20060042,"S",71,212,23.7369863013699,4.5,39,17,4.07,123,7.23,2,42
"807",20060119,"WR",77,232,22.1150684931507,4.54,37,28,4.09,120,7.05,4,119
"808",20060058,"DB",71,198,21.3917808219178,4.46,37,12,4.16,129,6.65,2,58
"809",20060208,"DB",70,198,20.9671232876712,4.54,40,17,3.95,127,6.72,6,208
"811",20060217,"OG",74,315,22.3041095890411,5.04,24.5,28,4.76,93,7.87,7,217
"812",20060026,"DT",74,307,22.7095890410959,5.19,30.5,25,4.48,110,7.79,1,26
"813",20060237,"DE",74,260,21.3808219178082,4.72,39,19,4.5,114,7.87,7,237
"814",20060069,"OG",78,315,23.013698630137,5.11,29.5,28,4.62,110,7.72,3,69
"816",20060106,"FB",73,235,22.5616438356164,4.65,35.5,23,4.05,111,6.81,4,106
"817",20060191,"DE",76,280,22.3890410958904,4.78,33.5,27,4.25,116,6.99,6,191
"818",20060152,"DB",71,199,22.2027397260274,4.54,38.5,10,4.1,131,6.87,5,152
"819",20060234,"C",75,304,23.2219178082192,5.12,29.5,35,4.43,104,7.4,7,234
"821",20060137,"LB",72,230,22.8821917808219,4.55,39,41,4.11,124,6.97,5,137
"822",20060012,"DT",76,345,22.2849315068493,5.18,31.5,37,4.65,110,7.95,1,12
