"","playerId","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"224",20140218,"WR",69,191,23.2986301369863,4.46,39,20,4.01,122,6.77,7,218
"225",20140117,"RB",70,215,21.5342465753425,4.7,32.5,19,4.38,114,7.08,4,117
"226",20140020,"WR",70,189,20.6301369863014,4.33,36,16,3.81,120,6.76,1,20
"227",20140106,"WR",69,197,22.7260273972603,4.45,39.5,15,3.95,120,6.69,4,106
"228",20140115,"WR",73,213,23.186301369863,4.51,34.5,13,4.21,122,7.07,4,115
"229",20140142,"WR",72,204,23.4,4.64,35.5,8,4.11,117,6.68,5,142
"230",20140190,"WR",73,195,22.3041095890411,4.5,36.5,15,4.2,116,7.08,6,190
"231",20140185,"WR",69,193,21.9452054794521,4.48,35.5,18,4.27,124,6.84,6,185
"232",20140236,"WR",75,219,22.8876712328767,4.42,37.5,20,3.98,123,6.64,7,236
"233",20140042,"WR",75,212,21.8246575342466,4.46,35.5,21,4.18,120,6.95,2,42
"234",20140096,"RB",69,205,22.027397260274,4.41,40.5,32,4.12,132,6.83,3,96
"235",20140090,"WR",74,216,20.7671232876712,4.4,39.5,13,4.3,132,7.02,3,90
"236",20140123,"WR",74,212,24.6383561643836,4.48,33,8,4.32,121,6.68,4,123
"237",20140196,"WR",72,189,22.4712328767123,4.63,31.5,10,4.23,120,6.7,6,196
"238",20140054,"RB",70,213,21.6575342465753,4.49,35.5,26,4,125,6.75,2,54
"239",20140069,"RB",72,211,23.6493150684932,4.48,37.5,17,4.3,125,7.16,3,69
"240",20140138,"RB",72,232,22.3890410958904,4.58,33,18,4.22,116,6.88,4,138
"241",20140004,"WR",73,211,20.9123287671233,4.43,34,16,4.34,125,6.95,1,4
"242",20140130,"RB",70,205,22.2739726027397,4.57,32,23,4.2,113,7.05,4,130
"243",20150054,"RB",69,203,21.8931506849315,4.6,42.5,24,3.95,130,6.79,2,54
"244",20150149,"RB",72,223,21.8876712328767,4.57,39,19,4.1,121,7.1,5,149
"245",20150238,"WR",68,177,23.1917808219178,4.43,34,13,4.07,121,6.64,7,238
"246",20150125,"RB",72,222,23.6904109589041,4.53,35.5,11,4.28,121,6.96,4,125
"247",20150162,"WR",73,188,23.1917808219178,4.42,41.5,7,4.15,129,6.66,5,162
"248",20150233,"WR",72,199,23.6219178082192,4.54,37,17,4.11,120,7.04,7,233
"249",20150184,"WR",70,195,23.3397260273973,4.51,33,10,4.26,113,6.97,6,184
"250",20150087,"WR",73,212,22.0958904109589,4.43,41,23,4.06,131,6.98,3,87
"251",20150076,"WR",75,205,22.5260273972603,4.35,45,18,4.3,139,7.06,3,76
"252",20150105,"WR",69,177,21.8821917808219,4.56,37,10,4.32,115,7.17,4,105
"253",20150126,"RB",69,217,22.2054794520548,4.61,34,17,4.18,116,7,4,126
"254",20150029,"WR",70,185,22.3287671232877,4.33,37,13,4.11,122,6.7,1,29
"255",20150015,"RB",73,215,22.0602739726027,4.52,35,19,4.07,126,7.04,1,15
"256",20150040,"WR",77,237,22.0630136986301,4.49,33.5,13,4.45,119,6.89,2,40
"257",20150107,"WR",70,192,23.3808219178082,4.56,36.5,11,4.21,114,6.63,4,107
"258",20150231,"RB",73,245,23.8794520547945,5.02,31.5,30,4.33,110,7.24,7,231
"259",20150086,"RB",73,224,23.386301369863,4.5,41.5,25,4.27,127,6.82,3,86
"260",20150234,"WR",76,214,22.413698630137,4.58,33.5,16,4.28,119,7.11,7,234
"261",20150156,"WR",75,192,22.841095890411,4.61,36,10,4.13,114,6.92,5,156
"262",20150245,"WR",72,210,22.4246575342466,4.41,38,16,4.08,122,6.96,7,245
"263",20150204,"WR",78,255,22.641095890411,4.46,37,12,4.25,125,7.07,6,204
"264",20150007,"WR",75,216,22.8602739726027,4.35,36.5,23,4.14,118,6.92,1,7
"265",20150155,"RB",73,230,22.0027397260274,4.48,33.5,16,4.46,117,7.16,5,155
"266",20150036,"RB",73,223,21.5890410958904,4.61,36,22,4.22,117,7.19,2,36
"267",20160055,"WR",74,197,21.4657534246575,4.58,34,11,4.35,119,6.9,2,55
"268",20160213,"WR",73,208,22.3616438356164,4.56,30.5,20,4.31,115,7.22,6,213
"269",20160163,"WR",73,188,22.8328767123288,4.42,38.5,11,4.22,124,6.6,5,163
"270",20160134,"RB",70,223,22.2821917808219,4.56,37.5,18,4.28,121,6.97,4,134
