"","playerId","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"307",20150035,"DE",75,280,21.2739726027397,4.84,32.5,32,4.55,120,7.44,2,35
"308",20150101,"DE",74,265,21.7178082191781,4.93,36.5,28,4.4,121,7.34,4,101
"309",20150003,"DE",75,255,20.7534246575342,4.6,32.5,19,4.32,112,7.4,1,3
"310",20150227,"DE",75,275,23.6684931506849,4.88,31,16,4.58,111,7.39,7,227
"311",20150137,"DT",72,305,22.0191780821918,5.06,31,30,4.56,112,7.37,5,137
"312",20150217,"DT",74,307,21.8383561643836,5.02,34,26,4.69,114,7.67,6,217
"313",20150074,"DE",76,264,23.0931506849315,4.62,39,25,4.19,127,7.36,3,74
"314",20150052,"DT",78,333,22.6191780821918,5.17,30,28,4.68,105,7.88,2,52
"315",20150163,"DE",77,275,23.2986301369863,4.75,32.5,25,4.47,119,7.25,5,163
"316",20150012,"DT",74,335,21.7068493150685,5.64,30.5,34,4.65,95,7.99,1,12
"317",20150223,"DT",76,332,24.8328767123288,5.12,29.5,35,4.76,105,7.92,7,223
"318",20150038,"DE",77,265,22.4630136986301,4.74,34,24,4.28,121,7.07,2,38
"319",20150122,"DE",76,275,22.6547945205479,4.83,29,23,4.66,113,7.42,4,122
"320",20150199,"DT",77,305,23.0958904109589,5.25,27,25,4.78,103,7.91,6,199
"321",20150113,"DT",75,305,23.0876712328767,5.07,26.5,34,4.56,100,7.73,4,113
"322",20160122,"DT",73,325,21.1616438356164,5.05,27.5,31,4.82,113,8.05,4,122
"323",20160142,"DE",76,270,23.2821917808219,5.15,30,32,4.53,113,7.95,5,142
"324",20160003,"DE",77,280,20.813698630137,4.86,32,24,4.21,120,6.89,1,3
"325",20160072,"DE",74,296,21.5315068493151,4.93,32,23,4.56,116,7.31,3,72
"326",20160075,"DE",76,251,24.1232876712329,4.82,35,23,4.25,115,6.97,3,75
"327",20160067,"DT",74,308,21.0712328767123,5.03,29.5,25,4.52,109,7.53,3,67
"328",20160103,"DT",73,294,21.841095890411,5.07,30,21,4.5,102,7.44,4,103
"329",20160089,"DT",74,305,23.2356164383562,4.93,34.5,29,4.7,109,7.9,3,89
"330",20160132,"DT",75,308,22.1232876712329,5,30.5,28,4.53,110,7.57,4,132
"331",20160152,"DT",75,305,22.3095890410959,5.03,28,32,4.68,108,7.78,5,152
"332",20160043,"DT",76,314,21.9890410958904,5.32,26,25,4.75,96,7.84,2,43
"333",20160037,"DT",78,310,21.8356164383562,5.03,24.5,26,4.62,106,7.44,2,37
"334",20160146,"DE",75,263,23.7178082191781,4.73,35,30,4.52,109,7.67,5,146
"335",20160070,"DE",78,285,24.8301369863014,4.87,30,25,4.25,111,7.03,3,70
"336",20160137,"DE",78,296,21.9013698630137,4.87,32.5,30,4.38,114,7.26,4,137
"337",20160065,"DE",79,275,23.0602739726027,4.84,28.5,21,4.37,114,7.27,3,65
"338",20160069,"DE",74,246,21.0931506849315,4.75,34.5,26,4.5,118,7.35,3,69
"339",20160203,"DE",75,235,23.5945205479452,4.74,41,14,4.38,116,7.04,6,203
"340",20160032,"DE",76,275,22.4904109589041,4.63,35.5,20,4.5,121,7.26,2,32
"341",20160012,"DT",74,305,22.0821917808219,5.03,34.5,28,4.59,118,7.44,1,12
"342",20160166,"DT",75,325,21.841095890411,5.33,29.5,30,4.71,99,7.9,5,166
"343",20160116,"DT",75,318,21.5013698630137,5.02,32,24,4.82,113,8.28,4,116
"344",20160046,"DT",76,317,21.1205479452055,5.2,26,22,4.74,106,7.8,2,46
"345",20160039,"DE",74,251,22.3178082191781,4.8,35,25,4.35,121,7.21,2,39
"346",20160096,"DT",75,320,22.1917808219178,5.19,29,17,4.59,110,8.03,3,96
"347",20160044,"DE",77,295,22.1479452054795,5.11,25,20,4.63,111,7.38,2,44
"348",20160080,"DT",76,295,21.441095890411,5.17,27,21,4.79,99,8.06,3,80
"349",20160202,"DT",76,270,23.7342465753425,4.81,30.5,28,4.39,109,7.63,6,202
"350",20170017,"DE",75,288,22.2958904109589,5,30,21,4.44,108,7.49,1,17
"351",20170080,"DE",76,266,23.1287671232877,4.7,31.5,15,4.44,119,7.27,3,80
"352",20170185,"DT",74,307,22.6684931506849,5.14,27,21,4.5,105,7.66,6,185
"353",20170138,"DT",75,302,23.5917808219178,5.13,27.5,20,4.62,105,7.55,4,138
"354",20170077,"DE",77,265,21.8876712328767,4.76,36,18,4.63,123,7.03,3,77
"355",20170022,"DE",75,250,22.1616438356164,4.82,32,21,4.56,109,7.47,1,22
"356",20170109,"DT",75,316,22.8109589041096,5.38,28,19,4.75,100,7.64,4,109
"357",20170198,"DT",72,321,22.2876712328767,5.04,28.5,25,4.66,108,7.73,6,198
"358",20170059,"DE",79,289,22.8876712328767,4.83,30,23,4.69,128,7.46,2,59
"359",20170116,"DE",74,260,21.8465753424658,4.67,33,35,4.62,114,7.46,4,116
"360",20170205,"DE",75,280,22.9205479452055,4.84,32.5,29,4.47,113,7.55,6,205
"361",20170026,"DE",74,250,21.5013698630137,4.59,33,24,4.32,122,7.48,1,26
"362",20170167,"DE",75,271,22.6301369863014,4.79,32.5,14,4.62,114,7.25,5,167
"363",20170196,"DE",76,250,22.1013698630137,4.88,30.5,22,4.37,117,7.25,6,196
