"","playerId","nameFull","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"320",20020106,"David Thornton","LB",74,233,23.4821917808219,4.66,35.5,26,4.09,116,6.93,4,106
"321",20020053,"Langston Walker","OT",80,360,22.6438356164384,5.26,28.5,21,4.95,102,8.09,2,53
"322",20020066,"Fred Weary","OG",76,308,24.5698630136986,5.39,32,34,4.63,100,7.68,3,66
"323",20020052,"Anthony Weaver","DE",75,274,21.7424657534247,4.96,32.5,24,4.31,108,7.37,2,52
"324",20020100,"Dante Wesley","DB",73,215,23.0575342465753,4.47,35,15,4.22,114,7.25,4,100
"326",20020105,"Brian Williams","DB",72,192,22.8164383561644,4.58,39,19,4.2,122,7.21,4,105
"327",20020045,"Tank Williams","S",74,223,21.8191780821918,4.41,38.5,19,3.93,119,6.78,2,45
"328",20020097,"Coy Wire","S",72,225,23.4657534246575,4.56,38.5,28,3.87,118,6.62,3,97
"329",20020250,"Tracey Wistrom","TE",76,245,23.6602739726027,4.95,33.5,17,4.1,113,7.09,7,250
"330",20020073,"Will Witherspoon","LB",73,242,21.6821917808219,4.63,38,25,4.21,120,7.09,3,73
"331",20030136,"Khalid Abdullah","LB",74,227,24.1561643835616,4.63,36.5,26,4.17,126,7.13,5,136
"332",20030123,"Rod Babers","DB",69,185,22.5671232876712,4.46,37,15,4.06,127,6.82,4,123
"333",20030029,"Nick Barnett","LB",74,228,21.9287671232877,4.69,34.5,32,4.07,123,6.97,1,29
"334",20030135,"Solomon Bates","LB",73,243,21.0356164383562,4.88,30,19,4.32,112,7.22,4,135
"335",20030032,"Tyler Brayton","DE",78,280,23.4465753424658,4.78,34,25,4.24,116,7.13,1,32
"336",20030185,"Jeremy Bridges","OG",77,318,23.0328767123288,5.45,28.5,25,4.74,96,8.12,6,185
"339",20030217,"Curry Burns","DB",72,203,22.213698630137,4.55,36,19,4.1,120,7.03,7,217
"344",20030148,"Dan Curley","TE",76,254,24.6,4.68,35.5,17,4.44,118,7.47,5,148
"345",20030165,"Chris Davis","FB",71,235,23.4794520547945,4.55,38.5,21,4.34,116,7.23,5,165
"346",20030101,"Domanick Davis","RB",69,216,22.5808219178082,4.64,32.5,22,4.46,112,7.31,4,101
"349",20030160,"David Diehl","OT",77,304,22.6246575342466,5.26,28,22,4.97,96,8.1,5,160
"350",20030236,"Brandon Drumm","FB",74,230,23.8246575342466,4.74,32.5,21,4.24,113,7.18,7,236
"353",20030208,"Makoa Freitas","OT",76,307,23.4383561643836,5.1,24.5,36,4.86,95,8.22,6,208
"355",20030176,"Brandon Green","DE",75,264,22.6520547945205,4.78,32,19,4.32,105,7.23,6,176
"356",20030121,"Justin Griffith","FB",72,230,22.7780821917808,4.63,32,29,4.59,113,7.71,4,121
"357",20030107,"DeJuan Groce","DB",70,191,23.2027397260274,4.54,36,18,3.96,118,6.81,4,107
"358",20030008,"Jordan Gross","OT",76,305,22.7808219178082,5.05,31.5,28,4.34,112,7.69,1,8
"359",20030228,"Mario Haggan","LB",75,274,23.1616438356164,4.84,33,21,4.38,110,7.54,7,228
"360",20030042,"Ken Hamlin","S",74,208,22.2767123287671,4.6,33,16,3.92,117,6.78,2,42
"364",20030053,"Victor Hobson","LB",72,254,23.241095890411,4.88,33,29,4.32,117,7.25,2,53
"365",20030137,"Terrence Holt","S",74,204,23.1561643835616,4.63,34.5,13,3.97,122,6.99,5,137
"367",20030194,"Aaron Hunt","DE",74,265,22.8657534246575,4.84,30,24,4.48,106,7.68,6,194
"368",20030073,"Wayne Hunter","OT",77,318,21.8301369863014,5.16,31,37,4.54,104,7.72,3,73
"369",20030059,"Alonzo Jackson","LB",76,268,22.6246575342466,4.9,37,14,4.45,114,7.69,2,59
"371",20030109,"Jarret Johnson","DE",75,260,21.7123287671233,5.09,28.5,21,4.52,107,7.72,4,109
"373",20030100,"Todd Johnson","S",73,200,24.3698630136986,4.58,33.5,19,4.17,117,6.99,4,100
"374",20030062,"Terrence Kiel","S",71,207,22.4328767123288,4.49,38,16,3.92,127,6.87,2,62
"375",20030133,"Austin King","C",75,288,22.0547945205479,5.57,28,20,4.72,106,7.99,4,133
"376",20030141,"Kenny King","DT",76,284,22.0219178082192,4.95,35,25,4.28,114,7.5,5,141
"377",20030117,"Dan Klecko","DT",71,275,22.2986301369863,4.91,33.5,26,4.4,111,7.51,4,117
"378",20030215,"Scott Kooistra","OT",78,335,22.5452054794521,5.18,31,28,4.57,103,7.93,7,215
"379",20030164,"Dan Koppen","C",74,300,23.6356164383562,5.31,28.5,27,4.46,101,8.24,5,164
"381",20030244,"Norman LeJeune","DB",72,210,22.9753424657534,4.65,33.5,11,4.21,115,7.41,7,244
"382",20030156,"Donald Lee","TE",76,248,22.6657534246575,4.79,39,26,4.37,120,7.4,5,156
"383",20030147,"James Lee","DT",77,325,23.1369863013699,4.96,30,23,4.69,106,7.77,5,147
"384",20030152,"Michael Lehan","DB",72,200,23.4328767123288,4.52,34.5,13,4.1,119,6.94,5,152
"390",20030168,"Sean Mahan","OG",75,301,22.9260273972603,5.16,30,30,4.75,105,7.75,5,168
"391",20030082,"Ricky Manning","DB",69,193,22.4493150684931,4.55,36.5,12,4.12,117,7.09,3,82
"392",20030072,"Vincent Manuwai","OG",74,333,22.8027397260274,5.19,29.5,27,4.37,107,7.57,3,72
"393",20030039,"Rashean Mathis","DB",73,195,22.6767123287671,4.47,38.5,22,4.15,123,7.08,2,39
"394",20030111,"Terrence McGee","DB",69,205,22.5452054794521,4.55,37,15,4.07,126,6.87,4,111
"395",20030188,"Hanik Milligan","S",75,200,23.4931506849315,4.5,36.5,9,4.18,130,7.09,6,188
"396",20030227,"Clint Mitchell","DE",79,270,22.6082191780822,4.93,34.5,16,4.31,115,7.34,7,227
"397",20030047,"Kawika Mitchell","LB",73,253,23.558904109589,4.69,37,25,4.24,117,7.32,2,47
"398",20030247,"Casey Moore","RB",73,240,22.7643835616438,4.67,32.5,22,4.26,114,7.29,7,247
"399",20030174,"Langston Moore","DT",73,305,21.7890410958904,5.05,32,29,4.21,104,7.63,6,174
"400",20030145,"Kindal Moorehead","DT",74,299,24.5479452054795,5,32,22,4.51,104,7.71,5,145
"401",20030234,"Spencer Nead","TE",76,259,25.4931506849315,4.89,28.5,19,4.24,102,7.37,7,234
"402",20030005,"Terence Newman","DB",70,197,24.6575342465753,4.41,41,10,3.82,136,6.88,1,5
"403",20030154,"Donnie Nickey","S",75,226,23.0164383561644,4.64,33.5,17,4.15,119,7.08,5,154
"404",20030130,"Lance Nimmo","OT",77,303,23.6328767123288,5.33,27,20,4.93,90,8.19,4,130
"406",20030140,"Derek Pagel","S",73,208,23.5205479452055,4.53,35.5,25,4.03,115,6.85,5,140
"407",20030067,"Antwan Peek","LB",75,250,23.5068493150685,4.67,37,21,4.33,125,7.06,3,67
"408",20030252,"Willie Pile","S",74,210,22.9342465753425,4.58,38,14,4.04,125,6.75,7,252
"409",20030209,"Tim Provost","OT",77,301,22.6849315068493,5.3,28.5,21,4.67,102,8.37,6,209
"414",20030204,"Dustin Rykert","OT",79,317,23.0356164383562,5.52,26.5,21,4.83,92,8.19,6,204
"415",20030120,"Asante Samuel","DB",70,185,22.3150684931507,4.52,35.5,9,4.09,120,6.94,4,120
"416",20030258,"Antwoine Sanders","S",74,202,25.6082191780822,4.56,37.5,14,4.37,128,7.43,7,258
"418",20030122,"Steve Sciullo","OG",77,325,22.6767123287671,5.52,28,23,4.65,98,7.84,4,122
"419",20030116,"Ian Scott","DT",75,315,21.4767123287671,5.16,28.5,28,5,99,8.12,4,116
"421",20030251,"Scott Shanle","LB",74,245,23.4383561643836,4.71,31,20,4.32,111,7.27,7,251
"422",20030091,"Visanthe Shiancoe","TE",76,250,22.8684931506849,4.64,39.5,28,4.28,120,7.09,3,91
"423",20030061,"L.J. Smith","TE",75,245,22.9671232876712,4.69,37,26,4.18,122,6.74,2,61
"424",20030223,"Trent Smith","TE",77,238,23.627397260274,4.81,35.5,16,4.3,118,7.21,7,223
"425",20030078,"Wade Smith","OT",76,295,22.013698630137,5.15,32.5,24,4.71,114,7.6,3,78
"426",20030151,"Ben Sobieski","OG",77,307,23.9972602739726,5.01,30,18,4.43,109,7.69,5,151
"427",20030037,"Jon Stinchcomb","OT",77,315,23.6794520547945,5.09,35,32,4.58,115,7.83,2,37
"428",20030090,"Donald Strickland","S",70,185,22.4328767123288,4.48,35.5,16,4.01,121,6.97,3,90
"429",20030184,"Scott Tercero","OG",75,303,21.5068493150685,5.23,28.5,25,4.51,103,7.81,6,184
"431",20030052,"Chaun Thompson","LB",74,250,22.9424657534247,4.56,35.5,29,4.16,123,7,2,52
"432",20030035,"Charles Tillman","DB",74,210,22.1835616438356,4.49,40,12,3.89,131,7.05,2,35
"433",20030043,"Pisa Tinoisamoa","LB",73,230,21.7945205479452,4.69,34.5,19,4.07,111,6.95,2,43
"434",20030011,"Marcus Trufant","DB",71,197,22.3479452054795,4.43,39,11,4.3,127,6.85,1,11
"435",20030178,"B.J. Tucker","DB",70,192,22.5506849315069,4.38,35,16,4.14,123,7.25,6,178
"436",20030161,"Aaron Walker","TE",78,260,23.1315068493151,4.75,33.5,24,4.27,115,7.55,5,161
"437",20030170,"Shane Walton","S",71,190,23.5616438356164,4.67,31,11,4.2,109,7.03,5,170
"438",20030075,"Seth Wand","OT",79,330,23.7369863013699,5.15,31.5,20,4.5,107,7.57,3,75
"442",20030098,"Dennis Weathersby","DB",73,204,22.8739726027397,4.39,38,9,4.08,125,7.13,4,98
"443",20030177,"Reggie Wells","OG",76,318,22.4904109589041,5.2,29,23,4.53,104,8.34,6,177
"444",20030064,"Dewayne White","DE",74,273,23.5342465753425,4.78,33,22,4.22,112,7.22,2,64
"445",20030162,"Keyon Whiteside","LB",72,229,23.2493150684931,4.74,29,27,4.33,111,7.3,5,162
"446",20030087,"Taylor Whitley","OG",76,316,23.1917808219178,5.2,30,28,4.55,106,7.95,3,87
"447",20030189,"Jimmy Wilkerson","DE",74,270,22.3205479452055,4.86,34.5,29,4.38,114,7.44,6,189
"448",20030089,"Andrew Williams","DE",74,280,24.0383561643836,4.69,32,29,4.44,113,7.53,3,89
"449",20030009,"Kevin Williams","DE",77,311,22.7068493150685,4.84,30,23,5.01,112,7.66,1,9
"450",20030225,"Todd Williams","OT",77,325,24.6575342465753,5.14,32.5,27,4.54,108,8.06,7,225
"451",20030036,"Eugene Wilson","S",70,200,22.7041095890411,4.46,38,15,4,122,7.18,2,36
"452",20030028,"Andre Woolfolk","DB",74,197,23.2630136986301,4.47,35.5,10,3.95,128,6.76,1,28
"454",20040126,"Jared Allen","DE",78,270,22.0739726027397,4.76,33,13,4.34,120,7.11,4,126
"456",20040245,"Courtney Anderson","TE",78,270,23.4438356164384,4.89,30,17,4.54,106,7.86,7,245
"457",20040016,"Shawn Andrews","OT",76,330,21.3452054794521,5.49,25,27,4.85,98,8.25,1,16
"458",20040123,"Stacy Andrews","OT",78,318,22.9095890410959,5.07,30.5,34,4.78,106,8.09,4,123
"459",20040114,"Matthias Askew","DT",77,302,21.8301369863014,5.24,27,20,4.42,101,7.55,4,114
"460",20040027,"Jason Babin","LB",75,267,23.9342465753425,4.65,34,28,4.14,121,7.03,1,27
"462",20040204,"Ryon Bingham","DT",75,303,22.8986301369863,5.14,30,33,4.38,109,7.44,7,204
"463",20040240,"Colby Bockwoldt","LB",73,237,23.0438356164384,4.59,34,14,4.05,112,7.12,7,240
"466",20040160,"Tony Bua","S",71,218,24.2164383561644,4.65,36,15,4.08,120,6.75,5,160
"467",20040159,"Sean Bubin","OT",78,306,23.2575342465753,5.29,24.5,25,4.76,97,7.66,5,159
"470",20040178,"Marko Cavka","OT",79,294,23.0712328767123,5.17,27.5,27,4.4,107,7.57,6,178
"471",20040176,"Kirk Chambers","OT",79,315,25.1178082191781,5.51,27,22,4.4,101,7.56,6,176
"473",20040143,"Erik Coleman","S",70,207,21.9835616438356,4.62,35.5,16,4.14,117,7.03,5,143
"474",20040081,"Chris Cooley","TE",75,243,21.8027397260274,4.86,33,22,4.19,115,7.21,3,81
"475",20040079,"Marquis Cooper","LB",75,213,22.1369863013699,4.55,36.5,25,4.12,121,7.02,3,79
"476",20040131,"Trey Darilek","OT",77,310,23.0191780821918,5.23,28.5,22,4.66,110,7.85,4,131
"479",20040115,"Nat Dorsey","OT",79,335,20.6383561643836,5.46,28.5,26,4.89,102,8.3,4,115
"480",20040170,"Vontez Duff","DB",70,193,22.1452054794521,4.55,35,13,4.03,120,6.94,6,170
"481",20040220,"Jeff Dugan","TE",76,258,23.0602739726027,5,28,21,4.4,109,7.43,7,220
"482",20040051,"Dwan Edwards","DT",75,305,22.9561643835616,5.14,28,25,4.68,105,7.59,2,51
"483",20040184,"Deandre Eiland","S",72,207,21.9041095890411,4.54,35,17,4.27,113,7.19,6,184
"485",20040109,"Tim Euhus","TE",77,256,23.5753424657534,4.89,34.5,25,4.13,115,6.99,4,109
"489",20040232,"Michael Gaines","TE",74,267,24.0849315068493,5.07,33,18,4.18,109,7.44,7,232
"490",20040002,"Robert Gallery","OT",79,325,23.7616438356164,4.97,30,24,4.38,105,7.42,1,2
"491",20040092,"Rich Gardner","DB",70,194,23.241095890411,4.49,36.5,11,3.91,123,6.91,3,92
"493",20040153,"Roderick Green","LB",74,255,22.0109589041096,4.72,34.5,21,4.04,129,7.26,5,153
"494",20040174,"Rex Hadnot","OG",74,310,22.2520547945205,5.51,24.5,27,4.66,91,7.94,6,174
"495",20040066,"Nick Hardwick","C",76,305,22.6575342465753,5.2,34,27,4.55,108,7.72,3,66
"496",20040147,"Claude Harriott","DE",75,271,23.0602739726027,4.71,30.5,25,4.25,118,7.44,5,147
"497",20040068,"Ben Hartsock","TE",76,265,23.8191780821918,4.81,35,23,3.98,117,7.1,3,68
"500",20040253,"Isaac Hilton","DE",75,267,23.172602739726,4.6,36.5,31,4.48,123,7.99,7,253
"501",20040173,"Von Hutchins","DB",70,180,23.2054794520548,4.5,34.5,11,4.06,115,7.05,6,173
"503",20040096,"Landon Johnson","LB",74,232,23.1315068493151,4.65,37.5,20,4.08,120,7.01,3,96
"505",20040047,"Tank Johnson","DT",75,315,22.3945205479452,4.74,34,31,4.6,114,7.56,2,47
"506",20040234,"Trevor Johnson","DE",77,260,23.172602739726,4.81,35.5,23,4.08,110,7.06,7,234
"507",20040132,"Adrian Jones","OT",76,330,22.8876712328767,4.95,31,27,4.58,114,7.81,4,132
"510",20040042,"Travis LaBoy","DE",75,250,22.6931506849315,4.71,35.5,35,4.07,126,7.01,2,42
"511",20040181,"Nate Lawrie","TE",78,255,22.5616438356164,4.87,34,23,4.12,117,6.71,6,181
"512",20040167,"Nick Leckey","C",75,291,22.1342465753425,5.23,27,18,4.47,97,7.71,6,167
"513",20040037,"Teddy Lehman","LB",73,249,22.4465753424658,4.55,34.5,26,4.06,113,6.91,2,37
"515",20040140,"Alex Lewis","LB",72,230,22.8849315068493,4.72,34.5,25,4.28,121,7.06,5,140
"516",20040198,"Keith Lewis","S",72,220,22.5260273972603,4.58,37,11,4.07,121,7.28,6,198
"517",20040084,"Sean Locklear","OT",76,310,22.9205479452055,5.19,29,27,4.56,100,7.85,3,84
"518",20040241,"Sean McHugh","TE",77,265,21.9260273972603,4.92,29,18,4.09,115,7.36,7,241
"519",20040080,"Caleb Miller","LB",75,225,23.6547945205479,4.71,34.5,23,3.93,120,6.85,3,80
"520",20040180,"Jim Molinaro","OT",78,310,23.0082191780822,5.09,29.5,21,4.6,105,7.75,6,180
"522",20040057,"Antwan Odom","DE",77,275,22.5972602739726,4.74,37,21,4.44,114,7.3,2,57
"523",20040035,"Igor Olshansky","DE",77,315,21.9917808219178,5.01,33.5,41,4.41,110,7.61,2,35
"524",20040221,"Tony Pape","OG",78,302,22.5835616438356,5.35,27,26,4.6,97,8.01,7,221
"527",20040083,"Stephen Peterman","OG",76,323,22.2986301369863,5.45,24.5,23,4.68,95,7.87,3,83
"532",20040165,"Robert Reynolds","LB",75,242,22.9452054794521,4.79,32.5,18,3.94,116,7.17,5,165
"533",20040246,"Brian Rimpf","OT",77,319,23.213698630137,5.4,28,31,4.66,105,7.97,7,246
"535",20040010,"Dunta Robinson","DB",70,183,22.0520547945205,4.35,36,15,3.75,120,6.97,1,10
"537",20040044,"Bob Sanders","S",68,206,23.1780821917808,4.4,41.5,15,3.91,128,6.7,2,44
"538",20040103,"Bo Schobel","DE",77,264,23.1013698630137,4.82,32.5,25,4.38,109,6.94,4,103
"539",20040067,"Stuart Schweigert","S",73,210,22.8575342465753,4.45,38,18,3.89,124,6.68,3,67
"540",20040141,"Jake Scott","OG",77,292,23.0383561643836,5.04,34.5,24,4.68,110,7.96,5,141
"541",20040190,"Josh Sewell","C",74,288,22.7616438356164,5.06,30,30,4.24,99,7.53,6,190
"543",20040036,"Junior Siavii","DT",77,315,25.4602739726027,5.18,24.5,31,4.84,93,7.93,2,36
"544",20040046,"Justin Smiley","OG",75,310,22.4657534246575,5,32,19,4.41,111,7.72,2,46
"545",20040034,"Chris Snee","OG",75,305,22.2794520547945,5.1,30.5,29,4.66,104,7.75,2,34
"547",20040104,"Isaac Sopoaga","DT",74,330,22.6520547945205,5,30.5,42,4.66,99,7.79,4,104
"548",20040182,"Cody Spencer","LB",74,245,22.9123287671233,4.67,34.5,27,4.08,116,6.94,6,182
"549",20040075,"Max Starks","OT",80,345,22.3013698630137,5.43,27.5,21,4.65,98,7.88,3,75
"550",20040162,"Thomas Tapeh","RB",73,243,24.0904109589041,4.77,32.5,23,4.52,114,7.65,5,162
"551",20040189,"Craig Terrill","DT",74,296,23.841095890411,5.23,26.5,28,4.1,100,7.39,6,189
"552",20040146,"Jeb Terry","OG",77,311,23.0547945205479,5.18,29,27,4.98,105,8.03,5,146
"553",20040070,"Joey Thomas","DB",73,190,23.6684931506849,4.46,38.5,17,3.88,122,6.82,3,70
"554",20040150,"Chris Thompson","DB",72,189,21.9479452054795,4.5,35,12,4.14,117,7.09,5,150
"556",20040097,"Reggie Torbor","DE",74,258,23.2602739726027,4.7,34,16,4.46,120,7.48,4,97
"557",20040196,"Sean Tufts","LB",76,245,22.0958904109589,4.66,34.5,21,3.94,118,6.94,6,196
"558",20040154,"Michael Turner","RB",70,247,22.2082191780822,4.49,31,22,4.15,114,7.5,5,154
"560",20040124,"Michael Waddell","DB",70,180,23.3041095890411,4.33,37.5,14,4.03,121,6.84,4,124
"562",20040072,"Donnell Washington","DT",78,330,23.227397260274,5.03,31,34,4.88,109,7.8,3,72
"563",20040236,"Rashad Washington","S",73,217,24.1260273972603,4.61,34,14,4.02,116,7.06,7,236
"564",20040032,"Benjamin Watson","TE",75,251,23.3643835616438,4.52,35.5,34,4.11,123,7.38,1,32
"565",20040060,"Courtney Watson","LB",73,246,23.613698630137,4.56,36.5,22,4.35,114,7.39,2,60
"566",20040251,"Scott Wells","C",74,302,23.3095890410959,5.26,31,31,4.35,109,7.56,7,251
"567",20040101,"Demorrio Williams","LB",73,235,23.8164383561644,4.54,37,16,4.11,125,7.02,4,101
"570",20040061,"Kris Wilson","TE",74,245,22.6876712328767,4.62,35,24,4.13,119,6.89,2,61
"571",20040151,"Mark Wilson","OT",79,320,23.4657534246575,5.38,28.5,24,4.49,108,7.53,5,151
"572",20040219,"Quincy Wilson","RB",69,220,23.0109589041096,4.6,33.5,26,4.36,118,7.68,7,219
"575",20040192,"Dexter Wynn","DB",69,175,23.1753424657534,4.49,39,13,3.9,123,6.7,6,192
"576",20050162,"Anthony Alabi","OT",77,315,24.1972602739726,5.23,32.5,18,4.6,100,7.62,5,162
"578",20050211,"Calvin Armstrong","OT",79,320,23.0794520547945,5.52,34,26,4.66,93,7.62,6,211
"579",20050044,"J.J. Arrington","RB",69,212,22.2630136986301,4.45,35,18,4.1,116,6.81,2,44
"581",20050033,"David Baas","C",76,312,23.5835616438356,5.07,29.5,29,4.46,102,7.5,2,33
"582",20050059,"Jonathan Babineaux","DT",74,300,23.5452054794521,4.9,29.5,21,4.57,109,7.7,2,59
"583",20050249,"Billy Bajema","TE",76,259,22.4931506849315,4.78,31.5,16,4.25,111,7.05,7,249
"584",20050052,"Khalif Barnes","OT",78,320,23.0219178082192,4.99,35,26,4.54,104,7.57,2,52
"585",20050090,"Jordan Beck","LB",74,235,22.0301369863014,4.6,41,25,4.12,128,7.11,3,90
"587",20050207,"Joe Berger","C",77,305,22.9287671232877,5.2,27,30,4.62,96,7.77,6,207
"588",20050208,"Justin Beriault","S",75,210,23.6821917808219,4.57,39.5,14,3.8,124,6.92,6,208
"591",20050095,"Darryl Blackstock","LB",75,245,21.9150684931507,4.72,39,25,4.29,126,7.05,3,95
"594",20050222,"Nehemiah Broughton","FB",71,255,22.4821917808219,4.61,30,25,4.28,108,7.54,7,222
"595",20050124,"Jason Brown","C",75,320,21.9835616438356,5.5,30.5,23,4.51,102,7.72,4,124
"596",20050002,"Ronnie Brown","RB",72,223,23.3780821917808,4.46,34,18,4.08,117,7.1,1,2
"599",20050178,"Anthony Bryant","DT",75,360,23.4767123287671,5.1,31.5,23,4.68,106,7.8,6,178
"601",20050107,"Dan Buenning","OG",76,300,23.5068493150685,5.35,28,29,4.59,106,7.9,4,107
"603",20050092,"Vincent Burns","DE",74,260,23.8547945205479,4.9,35,25,4.41,119,7.24,3,92
"605",20050117,"Jerome Carter","S",71,219,22.5095890410959,4.49,35,21,4.04,116,7.18,4,117
"606",20050201,"DeAndra Cobb","RB",70,196,23.9479452054795,4.53,34,17,4.25,118,7.13,6,201
"608",20050051,"Nick Collins","S",71,207,21.7013698630137,4.42,40,11,4.16,113,6.94,2,51
"610",20050102,"Sean Considine","S",72,212,22.3643835616438,4.53,37,19,3.92,116,7.09,4,102
"611",20050143,"Junius Coston","C",75,313,21.4794520547945,5.34,29.5,21,4.56,101,7.93,5,143
"614",20050128,"Chauncey Davis","DE",74,271,22.2520547945205,4.84,37,22,4.44,117,7.66,4,128
"615",20050198,"Joel Dreessen","TE",76,245,22.758904109589,4.77,36,22,4.01,111,7.09,6,198
"617",20050089,"Atiyyah Ellison","DT",75,315,23.5808219178082,5.1,27.5,25,4.79,99,8,3,89
"620",20050082,"Alfred Fincher","LB",73,250,21.7041095890411,4.68,31.5,25,4.48,112,7.7,3,82
"621",20050097,"Domonique Foxworth","DB",71,180,22.0904109589041,4.39,41,14,3.89,125,6.78,3,97
"625",20050236,"Lionel Gates","RB",72,223,23.1287671232877,4.72,36,23,4.1,118,7.17,7,236
"626",20050197,"Justin Geisinger","OG",74,315,22.9315068493151,5.38,25,34,4.62,92,7.87,6,197
"627",20050119,"Eric Ghiaciuc","C",76,303,23.9205479452055,5.14,32,30,4.56,102,7.87,4,119
"628",20050206,"Jonathan Goddard","LB",72,245,23.9671232876712,4.7,35,27,4.14,107,7.48,6,206
"630",20050158,"Justin Green","FB",71,251,22.9972602739726,4.91,31,23,4.21,106,7.24,5,158
"633",20050173,"Tyjuan Hagler","LB",72,236,23.4027397260274,4.61,35.5,35,4.07,114,7.21,5,173
"634",20050169,"Geoff Hangartner","C",77,305,23.0191780821918,5.25,28.5,26,4.52,100,7.62,5,169
"637",20050175,"Anttaj Hawthorne","DT",75,310,23.4520547945205,5.25,27,21,4.69,98,8,6,175
"638",20050060,"Kelvin Hayden","DB",72,195,21.7671232876712,4.52,34,17,3.9,111,6.87,2,60
"639",20050189,"Jovan Haye","DE",74,277,22.8547945205479,4.77,34,33,4.35,110,7.38,6,189
"640",20050251,"Madison Hedgecock","FB",75,266,23.6712328767123,4.92,32.5,29,4.24,106,7.41,7,251
"641",20050244,"Noah Herron","RB",71,220,23.0712328767123,4.67,31,17,3.97,107,6.95,7,244
"642",20050098,"LeRoy Hill","LB",73,238,22.6219178082192,4.7,34,25,4.1,116,7.23,3,98
"643",20050084,"Ellis Hobbs","DB",69,195,21.9534246575342,4.49,42,12,4.07,121,6.8,3,84
"644",20050215,"Daven Holly","DB",70,185,22.7232876712329,4.44,39,15,4.08,113,7.16,7,215
"645",20050165,"Robert Hunt","C",76,301,24.1561643835616,5.02,34.5,31,4.48,107,7.53,5,165
"646",20050029,"Marlin Jackson","DB",72,196,21.8301369863014,4.52,36,23,3.96,125,6.95,1,29
"647",20050196,"Tony Jackson","RB",74,264,22.8164383561644,4.76,33,23,4.48,112,7.5,6,196
"648",20050110,"Brandon Jacobs","RB",76,264,22.813698630137,4.56,37,19,4.46,118,7.53,4,110
"649",20050015,"Derrick Johnson","LB",75,242,22.4328767123288,4.54,37.5,18,3.87,120,7.2,1,15
"650",20050049,"Marcus Johnson","OT",78,321,23.4082191780822,5.56,27.5,21,4.71,97,7.71,2,49
"652",20050204,"Chris Kemoeatu","OG",75,344,22.3150684931507,5.36,29,26,4.54,97,7.75,6,204
"653",20050153,"Adam Kieft","OT",79,328,22.6876712328767,5.52,33,28,4.77,110,7.8,5,153
"656",20050199,"Khari Long","DE",76,257,22.9342465753425,4.76,38.5,27,4.07,121,7.22,6,199
"657",20050150,"Daniel Loper","OT",78,320,23.2849315068493,5.35,31,14,4.68,98,7.74,5,150
"658",20050032,"Logan Mankins","OG",76,308,23.1369863013699,5.14,30,21,4.44,95,7.52,1,32
"659",20050079,"Evan Mathis","OG",77,301,23.4904109589041,4.96,34,35,4.16,117,7.37,3,79
"663",20050214,"Pete McMahon","OT",80,330,23.5369863013699,5.45,25.5,26,4.8,90,7.97,6,214
"664",20050139,"David McMillan","LB",75,245,23.6054794520548,4.58,34,16,4.07,120,7.11,5,139
"665",20050152,"Adrian McPherson","QB",75,218,21.9753424657534,4.73,34.5,22,4.08,128,6.93,5,152
"666",20050077,"Ryan Moats","RB",68,210,22.3643835616438,4.49,36,19,4.1,116,7.22,3,77
"667",20050180,"Mike Montgomery","DT",77,282,21.6958904109589,5.08,34.5,19,4.32,115,7.38,6,180
"668",20050186,"Eric Moore","DE",76,268,24.1643835616438,4.85,29.5,22,4.5,105,7.62,6,186
"669",20050073,"Vernand Morency","RB",70,212,25.2328767123288,4.51,33.5,19,4.12,108,7.02,3,73
"670",20050191,"C.J. Mosley","DT",74,310,21.7287671232877,5.08,27.5,27,4.65,100,8.21,6,191
"671",20050254,"Doug Nienhuis","OG",78,307,23.1972602739726,5.18,28.5,22,4.47,95,7.5,7,254
